date,gross_equity,net_equity
2022-04-28 00:00:00+00:00,100052.54500763882,90472.78515970986
2022-04-29 00:00:00+00:00,100043.00159988056,90464.15550736328
2022-04-30 00:00:00+00:00,100031.62998164141,90453.87269073138
2022-05-01 00:00:00+00:00,100021.60086563461,90444.80383538388
2022-05-02 00:00:00+00:00,100009.94658215203,90434.26541793904
2022-05-03 00:00:00+00:00,100034.52977306966,90456.49483499446
2022-05-04 00:00:00+00:00,100063.7058863546,90482.87741455626
2022-05-05 00:00:00+00:00,100053.37381633173,90473.53461221812
2022-05-06 00:00:00+00:00,100037.85118532866,90459.49823103714
2022-05-07 00:00:00+00:00,100048.196534118,90468.85304073588
2022-05-08 00:00:00+00:00,100038.2319818535,90459.84256732743
2022-05-09 00:00:00+00:00,100051.781957046,90472.09516914198
2022-05-10 00:00:00+00:00,100056.80017492521,90476.63290626837
2022-05-11 00:00:00+00:00,100027.71850691618,90450.33572910343
2022-05-12 00:00:00+00:00,100059.41443216837,90478.99685547019
2022-05-13 00:00:00+00:00,100096.03828835512,90512.11407674878
2022-05-14 00:00:00+00:00,100084.87205975599,90502.01698425587
2022-05-15 00:00:00+00:00,100078.17176019367,90495.95822020582
2022-05-16 00:00:00+00:00,100084.83562852435,90501.98404121585
2022-05-17 00:00:00+00:00,100092.4635934712,90508.88164920562
2022-05-18 00:00:00+00:00,100106.5217425688,90521.59376865199
2022-05-19 00:00:00+00:00,100147.3980345587,90558.55626653794
2022-05-20 00:00:00+00:00,100144.87928856009,90556.278683638
2022-05-21 00:00:00+00:00,100130.03240511358,90542.85334901762
2022-05-22 00:00:00+00:00,100103.65752830419,90519.00379513564
2022-05-23 00:00:00+00:00,100090.14727016546,90506.78710757465
2022-05-24 00:00:00+00:00,100090.48204604356,90507.08982957034
2022-05-25 00:00:00+00:00,100127.07971603345,90540.18337190938
2022-05-26 00:00:00+00:00,100117.80189160508,90531.79387400912
2022-05-27 00:00:00+00:00,100123.23408828456,90536.70595258834
2022-05-28 00:00:00+00:00,100123.90028791595,90537.30836541172
2022-05-29 00:00:00+00:00,100148.47111284682,90559.52660049006
2022-05-30 00:00:00+00:00,100199.59974609474,90605.75980576231
2022-05-31 00:00:00+00:00,100190.05888158306,90597.13245315336
2022-06-01 00:00:00+00:00,100181.34001186588,90589.24839156655
2022-06-02 00:00:00+00:00,100203.04913766062,90608.87892744031
2022-06-03 00:00:00+00:00,100217.57051632566,90622.0099234793
2022-06-04 00:00:00+00:00,100255.20287806806,90656.03908864157
2022-06-05 00:00:00+00:00,100267.7805775714,90667.41250752744
2022-06-06 00:00:00+00:00,100261.64394716635,90661.8634428415
2022-06-07 00:00:00+00:00,100274.35510930164,90673.35754567425
2022-06-08 00:00:00+00:00,100297.34481978836,90694.14605372859
2022-06-09 00:00:00+00:00,100314.61596114404,90709.76353013776
2022-06-10 00:00:00+00:00,100325.67277399212,90719.76168314107
2022-06-11 00:00:00+00:00,100347.82859386846,90739.79614334952
2022-06-12 00:00:00+00:00,100372.0205037683,90761.67174348349
2022-06-13 00:00:00+00:00,100400.43581302137,90787.36636393618
2022-06-14 00:00:00+00:00,100414.29883916459,90799.9020429219
2022-06-15 00:00:00+00:00,100411.97511219562,90797.80080650838
2022-06-16 00:00:00+00:00,100415.87808684389,90801.33008191873
2022-06-17 00:00:00+00:00,100440.80834325118,90823.8733338844
2022-06-18 00:00:00+00:00,100425.59165683252,90810.11360392356
2022-06-19 00:00:00+00:00,100433.89850797271,90817.62509659475
2022-06-20 00:00:00+00:00,100427.08636030482,90811.46519359192
2022-06-21 00:00:00+00:00,100428.64872768844,90812.87796853561
2022-06-22 00:00:00+00:00,100455.00639519605,90836.71196085979
2022-06-23 00:00:00+00:00,100459.79001532572,90841.03756233492
2022-06-24 00:00:00+00:00,100461.70340228647,90842.76774768316
2022-06-25 00:00:00+00:00,100435.71469044936,90819.26738452463
2022-06-26 00:00:00+00:00,100451.51307000367,90833.55311208087
2022-06-27 00:00:00+00:00,100465.31209525953,90846.03091809063
2022-06-28 00:00:00+00:00,100509.225039152,90885.7393166947
2022-06-29 00:00:00+00:00,100504.110489503,90881.11447130424
2022-06-30 00:00:00+00:00,100509.45067159453,90885.94334544276
2022-07-01 00:00:00+00:00,100515.39071038296,90891.31464162623
2022-07-02 00:00:00+00:00,100547.68083217026,90920.51307182129
2022-07-03 00:00:00+00:00,100546.78212848678,90919.70041657829
2022-07-04 00:00:00+00:00,100553.31020844451,90925.60345058382
2022-07-05 00:00:00+00:00,100566.36346083976,90937.40688946185
2022-07-06 00:00:00+00:00,100571.05799646648,90941.65193603362
2022-07-07 00:00:00+00:00,100563.19240065887,90934.53944969356
2022-07-08 00:00:00+00:00,100568.03536340057,90938.91871188657
2022-07-09 00:00:00+00:00,100590.32921754569,90959.07798995689
2022-07-10 00:00:00+00:00,100570.95428473673,90941.55815442072
2022-07-11 00:00:00+00:00,100574.58456594667,90944.84084604992
2022-07-12 00:00:00+00:00,100561.68559025755,90933.17691230177
2022-07-13 00:00:00+00:00,100586.38842368373,90955.51451642
2022-07-14 00:00:00+00:00,100557.15908409994,90929.08380683314
2022-07-15 00:00:00+00:00,100547.06162162102,90919.95314900285
2022-07-16 00:00:00+00:00,100555.53788551524,90927.61783361633
2022-07-17 00:00:00+00:00,100587.59132035295,90956.60223899533
2022-07-18 00:00:00+00:00,100587.2788211528,90956.3196607461
2022-07-19 00:00:00+00:00,100577.25521282766,90947.25578573465
2022-07-20 00:00:00+00:00,100615.57108815142,90981.90301990655
2022-07-21 00:00:00+00:00,100587.83324789135,90956.82100262801
2022-07-22 00:00:00+00:00,100545.19902490053,90918.26889086711
2022-07-23 00:00:00+00:00,100554.92134778776,90927.06032770425
2022-07-24 00:00:00+00:00,100545.95218956964,90918.94994206169
2022-07-25 00:00:00+00:00,100526.68206591145,90901.52488048433
2022-07-26 00:00:00+00:00,100541.72853289515,90915.13068905949
2022-07-27 00:00:00+00:00,100547.55780059015,90920.40182018132
2022-07-28 00:00:00+00:00,100537.35802293684,90911.17864357712
2022-07-29 00:00:00+00:00,100561.76835739161,90660.5182187765
2022-07-30 00:00:00+00:00,100543.45709310893,90644.00987036312
2022-07-31 00:00:00+00:00,100529.56279152332,90631.48359320418
2022-08-01 00:00:00+00:00,100530.53833324814,90632.36308368809
2022-08-02 00:00:00+00:00,100492.91246774558,90598.44183786465
2022-08-03 00:00:00+00:00,100513.13397174241,90616.67234495956
2022-08-04 00:00:00+00:00,100542.39560712008,90643.05289763481
2022-08-05 00:00:00+00:00,100555.13291578344,90654.5360986862
2022-08-06 00:00:00+00:00,100555.04530741442,90654.45711618356
2022-08-07 00:00:00+00:00,100549.22314131365,90649.20819699219
2022-08-08 00:00:00+00:00,100553.01833207313,90652.62971559328
2022-08-09 00:00:00+00:00,100545.03870660736,90645.43575916495
2022-08-10 00:00:00+00:00,100568.8819706454,90666.931430025
2022-08-11 00:00:00+00:00,100539.22574861291,90640.19514145538
2022-08-12 00:00:00+00:00,100539.8636806629,90640.7702631063
2022-08-13 00:00:00+00:00,100516.70232515775,90619.88936048253
2022-08-14 00:00:00+00:00,100508.91350147642,90612.86741961178
2022-08-15 00:00:00+00:00,100498.86474891481,90603.80806107455
2022-08-16 00:00:00+00:00,100486.57742123453,90592.73053615417
2022-08-17 00:00:00+00:00,100476.71240715744,90583.83682532277
2022-08-18 00:00:00+00:00,100490.44007570103,90324.46136555102
2022-08-19 00:00:00+00:00,100517.7707047803,90349.02712870725
2022-08-20 00:00:00+00:00,100522.65600825622,90353.41821710073
2022-08-21 00:00:00+00:00,100537.69716557217,90366.93775619175
2022-08-22 00:00:00+00:00,100536.90972437328,90366.22997541087
2022-08-23 00:00:00+00:00,100566.43933767587,90392.77226554195
2022-08-24 00:00:00+00:00,100554.02613805389,90381.61483037862
2022-08-25 00:00:00+00:00,100590.70617547866,90414.58418169964
2022-08-26 00:00:00+00:00,100590.90121510945,90414.75949041145
2022-08-27 00:00:00+00:00,100563.5384315642,90390.16482565206
2022-08-28 00:00:00+00:00,100567.06792202659,90393.33726001169
2022-08-29 00:00:00+00:00,100554.56238808202,90382.09683140196
2022-08-30 00:00:00+00:00,100572.21224764972,90397.96116692908
2022-08-31 00:00:00+00:00,100560.27006424888,90387.22709827143
2022-09-01 00:00:00+00:00,100552.41890766977,90380.1701932706
2022-09-02 00:00:00+00:00,100515.96477783624,90347.40389590658
2022-09-03 00:00:00+00:00,100507.99228418714,90340.23792873543
2022-09-04 00:00:00+00:00,100460.94918058728,90297.95387673585
2022-09-05 00:00:00+00:00,100430.55186905254,90270.63166788427
2022-09-06 00:00:00+00:00,100446.61183478046,90285.06694901978
2022-09-07 00:00:00+00:00,100463.17486433765,90299.9544022164
2022-09-08 00:00:00+00:00,100472.59699421827,90308.42335514109
2022-09-09 00:00:00+00:00,100490.76868610503,90053.83146246495
2022-09-10 00:00:00+00:00,100490.72331570183,90053.79080421648
2022-09-11 00:00:00+00:00,100489.80352663095,90052.96654412718
2022-09-12 00:00:00+00:00,100511.7754847002,90072.65650206798
2022-09-13 00:00:00+00:00,100480.96781694444,90045.04850825817
2022-09-14 00:00:00+00:00,100462.58723748736,90028.5769295624
2022-09-15 00:00:00+00:00,100465.97455565076,90031.61244200784
2022-09-16 00:00:00+00:00,100464.45111155076,90030.24722229643
2022-09-17 00:00:00+00:00,100459.33157547304,90025.65939950298
2022-09-18 00:00:00+00:00,100498.79131903467,90061.02086745384
2022-09-19 00:00:00+00:00,100502.7008171235,90064.52432639438
2022-09-20 00:00:00+00:00,100515.23234286928,90075.75433211763
2022-09-21 00:00:00+00:00,100534.10658687908,90092.66830353273
2022-09-22 00:00:00+00:00,100538.6919063037,90096.77739323388
2022-09-23 00:00:00+00:00,100502.02814581349,90063.92151849893
2022-09-24 00:00:00+00:00,100488.3297018234,90051.64579026529
2022-09-25 00:00:00+00:00,100498.66113271574,90060.90420224195
2022-09-26 00:00:00+00:00,100486.31701705804,90049.84214225845
